latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,fuente_sensor
-34.60709,-65.11897,334.48,0.53,0.42,2013-07-24,1830,N,VIIRS,n,2,293.3,3.59,D,0,VIIRS_SNPP_SP
-34.52475,-65.29295,344.84,0.52,0.41,2013-07-24,1830,N,VIIRS,n,2,294.77,6.82,D,0,VIIRS_SNPP_SP
-34.52431,-65.29573,337.98,0.52,0.41,2013-07-24,1830,N,VIIRS,n,2,295.14,5.67,D,0,VIIRS_SNPP_SP
-34.52271,-65.30811,343.16,0.52,0.41,2013-07-24,1830,N,VIIRS,n,2,297.12,7.13,D,0,VIIRS_SNPP_SP
-34.44237,-65.02258,330.99,0.53,0.42,2013-07-24,1830,N,VIIRS,n,2,298.03,15.65,D,0,VIIRS_SNPP_SP
-34.43967,-65.02951,328.58,0.53,0.42,2013-07-24,1830,N,VIIRS,n,2,294.87,7.37,D,0,VIIRS_SNPP_SP
-34.43852,-65.0237,326.74,0.53,0.42,2013-07-24,1830,N,VIIRS,n,2,294.34,7.76,D,0,VIIRS_SNPP_SP
-34.23325,-65.41828,342.15,0.52,0.41,2013-07-24,1830,N,VIIRS,n,2,298.11,14.59,D,0,VIIRS_SNPP_SP
-34.2322,-65.42077,327.6,0.52,0.41,2013-07-24,1830,N,VIIRS,n,2,293.63,10.29,D,0,VIIRS_SNPP_SP
-34.23111,-65.41515,341.03,0.52,0.41,2013-07-24,1830,N,VIIRS,n,2,296.47,10.29,D,0,VIIRS_SNPP_SP
-34.00702,-65.36221,325.66,0.52,0.42,2013-07-24,1830,N,VIIRS,n,2,295.97,2.02,D,0,VIIRS_SNPP_SP
-34.00654,-65.36357,325.51,0.52,0.42,2013-07-24,1830,N,VIIRS,n,2,296.04,2.29,D,0,VIIRS_SNPP_SP
-33.8652,-65.21848,331.81,0.54,0.42,2013-07-24,1830,N,VIIRS,n,2,293.17,6.17,D,0,VIIRS_SNPP_SP
-33.86513,-65.22211,333.06,0.54,0.42,2013-07-24,1830,N,VIIRS,n,2,294.56,2.93,D,0,VIIRS_SNPP_SP
-33.85749,-65.22069,348.58,0.54,0.42,2013-07-24,1830,N,VIIRS,n,2,297.68,10.3,D,0,VIIRS_SNPP_SP
-33.85743,-65.2243,330.61,0.54,0.42,2013-07-24,1830,N,VIIRS,n,2,295.18,3.45,D,0,VIIRS_SNPP_SP
-33.85625,-65.21848,346.18,0.54,0.42,2013-07-24,1830,N,VIIRS,n,2,296.5,18,D,0,VIIRS_SNPP_SP
-33.85364,-65.22179,351.99,0.54,0.42,2013-07-24,1830,N,VIIRS,n,2,292.96,14.26,D,0,VIIRS_SNPP_SP
-33.85358,-65.2254,330.66,0.54,0.42,2013-07-24,1830,N,VIIRS,n,2,293.41,3.45,D,0,VIIRS_SNPP_SP
-33.27105,-64.86952,326.89,0.57,0.43,2013-07-24,1830,N,VIIRS,n,2,294.19,7.41,D,0,VIIRS_SNPP_SP
-33.11283,-64.36392,338.06,0.41,0.45,2013-07-24,1830,N,VIIRS,n,2,291.55,2.47,D,0,VIIRS_SNPP_SP
-35.21002,-66.11014,309.6,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,274.68,4.13,N,0,VIIRS_SNPP_SP
-35.20587,-66.10949,354.8,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,278.34,4.13,N,0,VIIRS_SNPP_SP
-35.20268,-66.14088,326.4,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,274.95,3.5,N,0,VIIRS_SNPP_SP
-35.20127,-66.11335,340.27,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,276.92,3.21,N,0,VIIRS_SNPP_SP
-35.19854,-66.14022,322.31,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,275.09,3.54,N,0,VIIRS_SNPP_SP
-35.19809,-66.14472,331.97,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,274.27,3.54,N,0,VIIRS_SNPP_SP
-35.19712,-66.11272,300.73,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,273.91,3.21,N,0,VIIRS_SNPP_SP
-35.19667,-66.11721,337.58,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,276.27,3.21,N,0,VIIRS_SNPP_SP
-35.19542,-66.11494,323.66,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,275.18,2.47,N,0,VIIRS_SNPP_SP
-35.19441,-66.13957,328.53,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,274.61,3.54,N,0,VIIRS_SNPP_SP
-35.19395,-66.14407,332.71,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,275.07,3.54,N,0,VIIRS_SNPP_SP
-35.19303,-66.13726,314.74,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,272.35,1.44,N,0,VIIRS_SNPP_SP
-35.19255,-66.14174,339.15,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,275.28,4.66,N,0,VIIRS_SNPP_SP
-35.19027,-66.13892,318.77,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,273.1,1.77,N,0,VIIRS_SNPP_SP
-35.1481,-66.04362,308.04,0.4,0.44,2013-07-25,549,N,VIIRS,n,2,274.72,1.39,N,0,VIIRS_SNPP_SP
-35.20087,-66.15161,343.23,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,300.59,8.32,D,0,VIIRS_SNPP_SP
-35.19753,-66.15234,338.43,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,303.39,8.32,D,0,VIIRS_SNPP_SP
-35.1969,-66.14806,327,0.39,0.36,2013-07-25,1811,N,VIIRS,l,2,300.4,8.32,D,0,VIIRS_SNPP_SP
-35.19355,-66.1488,346.28,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,304.83,13.24,D,0,VIIRS_SNPP_SP
-35.19021,-66.14952,345.78,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,300.78,13.24,D,0,VIIRS_SNPP_SP
-35.18958,-66.14526,353.34,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,304.72,11.87,D,0,VIIRS_SNPP_SP
-35.1856,-66.14171,337.14,0.39,0.36,2013-07-25,1811,N,VIIRS,l,2,308.46,15.88,D,0,VIIRS_SNPP_SP
-35.18288,-66.14671,329.76,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,296.45,15.88,D,0,VIIRS_SNPP_SP
-34.80233,-65.33186,341.41,0.38,0.36,2013-07-25,1811,N,VIIRS,n,2,302.01,7.83,D,0,VIIRS_SNPP_SP
-34.80168,-65.32764,332.9,0.38,0.36,2013-07-25,1811,N,VIIRS,n,2,299.59,4.45,D,0,VIIRS_SNPP_SP
-34.799,-65.33261,336.59,0.38,0.36,2013-07-25,1811,N,VIIRS,n,2,298.17,3.07,D,0,VIIRS_SNPP_SP
-34.79646,-67.72746,328.49,0.41,0.37,2013-07-25,1811,N,VIIRS,n,2,296.2,2,D,0,VIIRS_SNPP_SP
-34.44168,-65.03588,330.05,0.39,0.36,2013-07-25,1811,N,VIIRS,l,2,303.35,5.46,D,0,VIIRS_SNPP_SP
-34.44102,-65.03166,348.74,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,317.45,18.93,D,0,VIIRS_SNPP_SP
-34.44035,-65.02744,333.62,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,301.87,18.93,D,0,VIIRS_SNPP_SP
-34.43768,-65.03242,337.28,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,298.63,18.93,D,0,VIIRS_SNPP_SP
-33.96054,-66.17432,329.56,0.38,0.36,2013-07-25,1811,N,VIIRS,n,2,298.55,3.54,D,0,VIIRS_SNPP_SP
-33.95783,-66.17923,330.86,0.38,0.36,2013-07-25,1811,N,VIIRS,n,2,301.48,4.32,D,0,VIIRS_SNPP_SP
-33.9572,-66.17504,333.53,0.38,0.36,2013-07-25,1811,N,VIIRS,n,2,298.18,3.54,D,0,VIIRS_SNPP_SP
-33.95449,-66.17994,332.17,0.38,0.36,2013-07-25,1811,N,VIIRS,n,2,298.29,1.99,D,0,VIIRS_SNPP_SP
-33.74575,-65.28019,336.21,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,305.33,6.32,D,0,VIIRS_SNPP_SP
-33.63026,-65.38705,331.3,0.39,0.36,2013-07-25,1811,N,VIIRS,n,2,300.54,0.91,D,0,VIIRS_SNPP_SP
-33.31187,-66.38058,332.58,0.38,0.36,2013-07-25,1811,N,VIIRS,n,2,295.56,4.59,D,0,VIIRS_SNPP_SP
-32.50756,-64.92564,331.59,0.39,0.36,2013-07-25,1812,N,VIIRS,n,2,293.27,3.09,D,0,VIIRS_SNPP_SP
-32.15526,-64.51076,328.48,0.4,0.37,2013-07-25,1812,N,VIIRS,n,2,295.39,2.14,D,0,VIIRS_SNPP_SP
-32.11655,-65.2328,327.98,0.39,0.36,2013-07-25,1812,N,VIIRS,n,2,294.13,1.35,D,0,VIIRS_SNPP_SP
-31.81211,-64.43105,330.7,0.41,0.37,2013-07-25,1812,N,VIIRS,n,2,298.2,2.13,D,0,VIIRS_SNPP_SP
-31.80871,-64.43184,330,0.41,0.37,2013-07-25,1812,N,VIIRS,n,2,297.65,2.13,D,0,VIIRS_SNPP_SP
-31.4763,-64.91212,333.08,0.4,0.37,2013-07-25,1812,N,VIIRS,n,2,295.92,3.08,D,0,VIIRS_SNPP_SP
-35.19294,-64.58012,328.1,0.46,0.39,2013-07-26,1752,N,VIIRS,n,2,274.6,3.49,D,0,VIIRS_SNPP_SP
-35.10779,-64.72932,329.07,0.47,0.4,2013-07-26,1752,N,VIIRS,n,2,271.3,0.12,D,0,VIIRS_SNPP_SP
-35.10348,-64.72476,326.66,0.47,0.4,2013-07-26,1752,N,VIIRS,n,2,273.04,0.12,D,0,VIIRS_SNPP_SP
-33.32673,-66.31287,327.19,0.53,0.42,2013-07-26,1753,N,VIIRS,n,2,295.92,2.2,D,0,VIIRS_SNPP_SP
-34.99229,-67.62798,337.54,0.39,0.59,2013-07-27,1733,N,VIIRS,n,2,274.31,2.97,D,0,VIIRS_SNPP_SP
-34.80405,-64.73665,339.73,0.54,0.51,2013-07-27,1733,N,VIIRS,n,2,299.4,20.21,D,0,VIIRS_SNPP_SP
-34.80383,-64.73479,355.76,0.54,0.51,2013-07-27,1733,N,VIIRS,n,2,301.79,37.42,D,0,VIIRS_SNPP_SP
-34.80355,-64.73063,341.18,0.54,0.51,2013-07-27,1733,N,VIIRS,n,2,299.49,21.13,D,0,VIIRS_SNPP_SP
-34.94213,-67.61465,325.32,0.48,0.65,2013-07-27,1914,N,VIIRS,n,2,289.02,4.56,D,0,VIIRS_SNPP_SP
-32.24799,-64.72697,325.85,0.47,0.64,2013-07-28,1715,N,VIIRS,n,2,284.49,0.86,D,0,VIIRS_SNPP_SP
-31.8078,-64.51288,343.11,0.46,0.63,2013-07-28,1715,N,VIIRS,n,2,294.54,9.53,D,0,VIIRS_SNPP_SP
-31.80579,-64.51075,355.21,0.46,0.63,2013-07-28,1715,N,VIIRS,n,2,296.99,8.15,D,0,VIIRS_SNPP_SP
-33.05145,-65.67459,328.8,0.38,0.59,2013-07-28,1855,N,VIIRS,n,2,293.47,2.83,D,0,VIIRS_SNPP_SP
-33.04824,-65.68485,341.63,0.38,0.59,2013-07-28,1855,N,VIIRS,n,2,299.18,4.71,D,0,VIIRS_SNPP_SP
-33.04721,-65.68079,325.81,0.38,0.59,2013-07-28,1855,N,VIIRS,n,2,297.54,6.81,D,0,VIIRS_SNPP_SP
-33.04618,-65.67673,367,0.38,0.59,2013-07-28,1855,N,VIIRS,h,2,301.1,6.81,D,0,VIIRS_SNPP_SP
-33.04515,-65.67263,337.88,0.38,0.59,2013-07-28,1855,N,VIIRS,n,2,294.28,12.65,D,0,VIIRS_SNPP_SP
-33.04296,-65.68694,339.6,0.38,0.59,2013-07-28,1855,N,VIIRS,n,2,297.76,4.71,D,0,VIIRS_SNPP_SP
-33.04193,-65.68287,333.78,0.38,0.59,2013-07-28,1855,N,VIIRS,n,2,299.16,6.81,D,0,VIIRS_SNPP_SP
-33.0409,-65.67879,328.39,0.38,0.59,2013-07-28,1855,N,VIIRS,n,2,297.45,6.81,D,0,VIIRS_SNPP_SP
-33.03985,-65.67464,367,0.38,0.59,2013-07-28,1855,N,VIIRS,h,2,300.09,12.65,D,0,VIIRS_SNPP_SP
-33.0377,-65.68907,352.19,0.38,0.59,2013-07-28,1855,N,VIIRS,n,2,294.64,9.89,D,0,VIIRS_SNPP_SP
-33.03666,-65.68496,367,0.38,0.59,2013-07-28,1855,N,VIIRS,h,2,300.78,19.33,D,0,VIIRS_SNPP_SP
-34.92408,-67.72563,327.65,0.47,0.4,2013-07-29,1836,N,VIIRS,n,2,295.1,1.96,D,0,VIIRS_SNPP_SP
-34.92044,-67.72665,330.81,0.47,0.4,2013-07-29,1836,N,VIIRS,n,2,294.04,3.29,D,0,VIIRS_SNPP_SP
-34.81229,-65.32774,351.2,0.4,0.45,2013-07-29,1836,N,VIIRS,n,2,300.51,4.14,D,0,VIIRS_SNPP_SP
-34.81129,-65.33051,338.24,0.41,0.45,2013-07-29,1836,N,VIIRS,n,2,297.94,5.24,D,0,VIIRS_SNPP_SP
-34.81038,-65.32607,340.32,0.41,0.45,2013-07-29,1836,N,VIIRS,n,2,299.69,5.24,D,0,VIIRS_SNPP_SP
-34.80822,-65.32899,331,0.4,0.45,2013-07-29,1836,N,VIIRS,n,2,297.23,4.14,D,0,VIIRS_SNPP_SP
-35.1272,-67.66947,328.35,0.39,0.36,2013-07-30,1817,N,VIIRS,n,2,293.85,1.45,D,0,VIIRS_SNPP_SP
-35.01493,-67.66592,334.36,0.39,0.36,2013-07-30,1817,N,VIIRS,n,2,294.06,2.61,D,0,VIIRS_SNPP_SP
-34.16628,-65.06355,329.14,0.41,0.37,2013-07-30,1818,N,VIIRS,n,2,298.51,2.31,D,0,VIIRS_SNPP_SP
-33.71384,-65.72593,329.52,0.4,0.37,2013-07-30,1818,N,VIIRS,n,2,299.22,3.22,D,0,VIIRS_SNPP_SP
-33.5809,-64.45174,342.23,0.43,0.38,2013-07-30,1818,N,VIIRS,n,2,289.85,19.33,D,0,VIIRS_SNPP_SP
-33.57823,-64.45731,367,0.43,0.38,2013-07-30,1818,N,VIIRS,h,2,327.44,178.95,D,0,VIIRS_SNPP_SP
-33.57739,-64.45264,350.55,0.43,0.38,2013-07-30,1818,N,VIIRS,n,2,304.98,108.28,D,0,VIIRS_SNPP_SP
-33.31676,-66.33124,332.8,0.39,0.36,2013-07-30,1818,N,VIIRS,n,2,297.89,7.07,D,0,VIIRS_SNPP_SP
-33.04068,-65.61934,344.76,0.41,0.37,2013-07-30,1818,N,VIIRS,n,2,300.85,16.09,D,0,VIIRS_SNPP_SP
-33.03727,-65.62016,341.93,0.41,0.37,2013-07-30,1818,N,VIIRS,n,2,300.83,16.09,D,0,VIIRS_SNPP_SP
-33.03387,-65.62099,341.02,0.41,0.37,2013-07-30,1818,N,VIIRS,n,2,300.67,12.44,D,0,VIIRS_SNPP_SP
-31.90065,-65.20491,328.82,0.43,0.38,2013-07-30,1818,N,VIIRS,n,2,300.26,2.14,D,0,VIIRS_SNPP_SP
-35.65092,-64.83417,332.57,0.42,0.38,2013-07-31,1758,N,VIIRS,n,2,294.04,3.24,D,0,VIIRS_SNPP_SP
-35.65086,-64.83592,331.34,0.42,0.38,2013-07-31,1758,N,VIIRS,n,2,293.78,3,D,0,VIIRS_SNPP_SP
-34.92852,-67.66138,336,0.53,0.42,2013-07-31,1759,N,VIIRS,n,2,294.35,5.31,D,0,VIIRS_SNPP_SP
-34.92718,-67.65981,331.03,0.53,0.42,2013-07-31,1759,N,VIIRS,n,2,295.28,5.38,D,0,VIIRS_SNPP_SP
-34.83833,-67.71197,338.07,0.54,0.42,2013-07-31,1759,N,VIIRS,n,2,296.02,6.12,D,0,VIIRS_SNPP_SP
-34.04934,-64.97983,333.16,0.41,0.37,2013-07-31,1759,N,VIIRS,n,2,293.76,3.02,D,0,VIIRS_SNPP_SP
-33.46782,-65.73283,327.63,0.43,0.38,2013-07-31,1759,N,VIIRS,n,2,294.92,1.85,D,0,VIIRS_SNPP_SP
-33.34391,-66.44135,313.57,0.41,0.37,2013-08-01,518,N,VIIRS,n,2,278.94,1.44,N,0,VIIRS_SNPP_SP
-34.96978,-67.73051,352.72,0.32,0.55,2013-08-01,1740,N,VIIRS,n,2,292.3,3.8,D,0,VIIRS_SNPP_SP
-34.96561,-67.73024,367,0.32,0.55,2013-08-01,1740,N,VIIRS,h,2,292.62,7.72,D,0,VIIRS_SNPP_SP
-34.96463,-67.73102,331.92,0.32,0.55,2013-08-01,1740,N,VIIRS,n,2,290.17,3.8,D,0,VIIRS_SNPP_SP
-34.94732,-67.78476,335.65,0.57,0.69,2013-08-01,1920,N,VIIRS,n,2,291.92,4.18,D,0,VIIRS_SNPP_SP
-33.39466,-64.71698,344.93,0.39,0.59,2013-08-02,1721,N,VIIRS,n,2,294.07,4.5,D,0,VIIRS_SNPP_SP
-33.32947,-65.68318,367,0.44,0.63,2013-08-02,1721,N,VIIRS,h,2,298.23,7.58,D,0,VIIRS_SNPP_SP
-33.3292,-65.67823,328.97,0.44,0.63,2013-08-02,1721,N,VIIRS,n,2,299.73,7.93,D,0,VIIRS_SNPP_SP
-34.90508,-67.71928,367,0.32,0.55,2013-08-02,1901,N,VIIRS,h,2,298.47,6.92,D,0,VIIRS_SNPP_SP
-34.90391,-67.7216,367,0.33,0.55,2013-08-02,1901,N,VIIRS,h,2,298.44,5.59,D,0,VIIRS_SNPP_SP
-34.07104,-66.09093,335.94,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,296.92,12.9,D,0,VIIRS_SNPP_SP
-34.06986,-66.08646,340.88,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,297.72,12.9,D,0,VIIRS_SNPP_SP
-34.06867,-66.08197,331.96,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,296.4,7.14,D,0,VIIRS_SNPP_SP
-34.06747,-66.07747,331.84,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,295.61,7.14,D,0,VIIRS_SNPP_SP
-34.06673,-66.09751,349.24,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,307.41,27.3,D,0,VIIRS_SNPP_SP
-34.06554,-66.09304,367,0.42,0.61,2013-08-02,1901,N,VIIRS,h,2,303.69,12.9,D,0,VIIRS_SNPP_SP
-34.06435,-66.08856,367,0.42,0.61,2013-08-02,1901,N,VIIRS,h,2,300.21,12.9,D,0,VIIRS_SNPP_SP
-34.05884,-66.09066,326.52,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,298.75,4.75,D,0,VIIRS_SNPP_SP
-34.05404,-66.07263,338.9,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,300.13,5.84,D,0,VIIRS_SNPP_SP
-34.05304,-66.07325,332.11,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,298.89,4.88,D,0,VIIRS_SNPP_SP
-34.05285,-66.06815,328.9,0.42,0.61,2013-08-02,1901,N,VIIRS,l,2,299.36,6.48,D,0,VIIRS_SNPP_SP
-34.05187,-66.06875,326.66,0.42,0.61,2013-08-02,1901,N,VIIRS,n,2,300.24,5.53,D,0,VIIRS_SNPP_SP
-33.33464,-65.68222,339.38,0.46,0.63,2013-08-02,1902,N,VIIRS,n,2,295.51,6.57,D,0,VIIRS_SNPP_SP
-33.33332,-65.67732,351.05,0.46,0.63,2013-08-02,1902,N,VIIRS,n,2,296.05,6.57,D,0,VIIRS_SNPP_SP
-32.15664,-64.46495,304.32,0.33,0.55,2013-08-03,440,N,VIIRS,n,2,268.46,0.92,N,0,VIIRS_SNPP_SP
-34.94992,-67.45283,311.85,0.46,0.64,2013-08-03,621,N,VIIRS,n,2,272.7,1.81,N,0,VIIRS_SNPP_SP
-35.45346,-64.59608,341.28,0.52,0.5,2013-08-03,1842,N,VIIRS,n,2,290.01,9.79,D,0,VIIRS_SNPP_SP
-34.55064,-64.6859,337.73,0.54,0.51,2013-08-03,1843,N,VIIRS,n,2,294.23,4.25,D,0,VIIRS_SNPP_SP
-33.37029,-65.74835,341.62,0.5,0.49,2013-08-03,1843,N,VIIRS,n,2,301.12,10.05,D,0,VIIRS_SNPP_SP
-33.36583,-65.74981,339.64,0.5,0.49,2013-08-03,1843,N,VIIRS,n,2,295.51,9.4,D,0,VIIRS_SNPP_SP
-33.36464,-65.74443,339.18,0.5,0.49,2013-08-03,1843,N,VIIRS,n,2,295.86,9.53,D,0,VIIRS_SNPP_SP
-35.03672,-67.62287,331.15,0.39,0.36,2013-08-04,1824,N,VIIRS,n,2,293.86,3.03,D,0,VIIRS_SNPP_SP
-33.25198,-64.50971,331.12,0.5,0.41,2013-08-04,1824,N,VIIRS,n,2,300.71,8.2,D,0,VIIRS_SNPP_SP
-33.25095,-64.50431,327.3,0.5,0.41,2013-08-04,1824,N,VIIRS,n,2,296.89,8.2,D,0,VIIRS_SNPP_SP
-33.2472,-64.50533,326.64,0.5,0.41,2013-08-04,1824,N,VIIRS,n,2,295.67,4.07,D,0,VIIRS_SNPP_SP
-32.90977,-65.41698,329.51,0.47,0.39,2013-08-04,1824,N,VIIRS,n,2,295.05,1.94,D,0,VIIRS_SNPP_SP
-31.8199,-64.50588,333.81,0.53,0.42,2013-08-04,1825,N,VIIRS,n,2,296.26,15.1,D,0,VIIRS_SNPP_SP
-35.133,-67.65191,301.88,0.44,0.38,2013-08-05,543,N,VIIRS,n,2,275.61,0.7,N,0,VIIRS_SNPP_SP
-34.98433,-67.66154,345.1,0.44,0.38,2013-08-05,543,N,VIIRS,n,2,284.13,5.05,N,0,VIIRS_SNPP_SP
-34.98078,-67.66087,320.48,0.44,0.38,2013-08-05,543,N,VIIRS,n,2,281.73,5.05,N,0,VIIRS_SNPP_SP
-33.81538,-66.14281,352.77,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,284.85,13.99,N,0,VIIRS_SNPP_SP
-33.81472,-66.14818,335.07,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,279.41,5.06,N,0,VIIRS_SNPP_SP
-33.81097,-66.14754,304.8,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,279.22,1.77,N,0,VIIRS_SNPP_SP
-33.80526,-66.16292,295.05,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,275.65,0.99,N,0,VIIRS_SNPP_SP
-33.80151,-66.16227,321.37,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,280.56,2.68,N,0,VIIRS_SNPP_SP
-33.80086,-66.16756,334.8,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,277.84,3.74,N,0,VIIRS_SNPP_SP
-33.79747,-66.1012,302.81,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,277.37,1.58,N,0,VIIRS_SNPP_SP
-33.79712,-66.1669,329.13,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,281.06,3.74,N,0,VIIRS_SNPP_SP
-33.79647,-66.17219,321.06,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,276.69,3.74,N,0,VIIRS_SNPP_SP
-33.79617,-66.11197,297.03,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,279.65,1.24,N,0,VIIRS_SNPP_SP
-33.79551,-66.11736,298.69,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,279.63,1.24,N,0,VIIRS_SNPP_SP
-33.79372,-66.10056,297.09,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,279.3,3.97,N,0,VIIRS_SNPP_SP
-33.79306,-66.10593,351.53,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,284.56,3.97,N,0,VIIRS_SNPP_SP
-33.79272,-66.17153,334.65,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,281.43,2.46,N,0,VIIRS_SNPP_SP
-33.79241,-66.11131,325.4,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,282.64,5.55,N,0,VIIRS_SNPP_SP
-33.79207,-66.17683,321.14,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,276.53,3.96,N,0,VIIRS_SNPP_SP
-33.79175,-66.1167,355.18,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,287.46,5.55,N,0,VIIRS_SNPP_SP
-33.7911,-66.12209,336.46,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,283.72,3.87,N,0,VIIRS_SNPP_SP
-33.78996,-66.0999,331.34,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,281.31,3.97,N,0,VIIRS_SNPP_SP
-33.78931,-66.10529,306.69,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,281.85,3.97,N,0,VIIRS_SNPP_SP
-33.78897,-66.17088,295.13,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,279.57,2.46,N,0,VIIRS_SNPP_SP
-33.78833,-66.17618,345.1,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,283.31,3.96,N,0,VIIRS_SNPP_SP
-33.788,-66.11604,318.17,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,282.01,5.55,N,0,VIIRS_SNPP_SP
-33.78768,-66.18147,303.26,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,275.94,3.96,N,0,VIIRS_SNPP_SP
-33.78669,-66.12682,298.17,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,280.55,3.87,N,0,VIIRS_SNPP_SP
-33.78621,-66.09924,327.85,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,289.78,32.07,N,0,VIIRS_SNPP_SP
-33.78555,-66.10462,341.87,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,288.48,32.07,N,0,VIIRS_SNPP_SP
-33.78538,-66.13759,315.14,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,280.88,2.76,N,0,VIIRS_SNPP_SP
-33.78394,-66.18083,345.61,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,281.38,6.11,N,0,VIIRS_SNPP_SP
-33.78294,-66.12615,333.06,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,282.85,5.4,N,0,VIIRS_SNPP_SP
-33.78229,-66.13154,304.31,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,281.68,1.82,N,0,VIIRS_SNPP_SP
-33.78164,-66.13692,323.86,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,282.44,1.82,N,0,VIIRS_SNPP_SP
-33.78033,-66.14769,306.74,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,280.76,1.7,N,0,VIIRS_SNPP_SP
-33.7802,-66.18018,331.64,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,281.58,6.11,N,0,VIIRS_SNPP_SP
-33.77967,-66.15305,309.78,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,279.97,1.46,N,0,VIIRS_SNPP_SP
-33.77919,-66.12549,336.48,0.49,0.4,2013-08-05,543,N,VIIRS,n,2,283.73,5.4,N,0,VIIRS_SNPP_SP
