fecha_reporte,nombre,provincia,fecha_inicio,estado,latitud,longitud,departamento,observaciones
12/09/2022,La Perla,San Luis,5/09/2022,Extinguido (11/09/2022),33º 47´ 11´´ S,65º 36´ 21´´ O,General Pedernera,Latitud: 33º 47´ 11´´ - Longitud: 65º 36´ 21´´ - Ptos. de Referencia: Atrás del (11/09/2022) Campo Don Roberto - Depto.: General Pedernera - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Justo Daract y Batavia
12/09/2022,Ruta 40,San Luis,6/09/2022,Extinguido (10/09/2022),"32º 46´ 8,5´´ S","65º 21´ 13,6´´ O",Chacabuco,"Latitud: 32º 46´ 8,5´´ - Longitud: 65º 21´ 13,6´´ - Ptos. de Referencia: Entre (10/09/2022) Renca y Potrerillos - Depto.: Chacabuco - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Renca, San Pablo, Los Molles, Bri For San Luís Solidario, Carpintería, Tilisarao, Merlo, Cortaderas, Concarán, Naschel, El Morro y La Toma, BB. PL San Luis (Cuartel 6)"
12/09/2022,Estancia Los,San Luis,7/09/2022,Controlado,"32º 47´ 37,9´´ S","65º 14´ 0,2´´ O",Chacabuco,"Latitud: 32º 47´ 37,9´´ - Longitud: 65º 14´ 0,2´´ - Ptos. de Referencia: Por MANDARINOS autopista 55 - Depto.: Chacabuco - Superficie 800,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Tilisarao, Los Molles Y BB. PL San Luis (Cuartel 3)"
12/09/2022,Renca San Felipe,San Luis,7/09/2022,Extinguido (11/09/2022),"32º 47´ 32,7´´ S","65º 27´ 23,5´´ O",Chacabuco,"Latitud: 32º 47´ 32,7´´ - Longitud: 65º 27´ 23,5´´ - Ptos. de Referencia: Campo FELIPE (10/09/2022) Las Marías, atrás del dique San felipe - Depto.: Chacabuco - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Renca "
13/09/2022,"Campo Olivares, Nueva Galicia",San Luis,10/09/2022,Controlado,"35º 6´ 38,2´´ S","65º 15´ 28,8´´ O",Gobernador Dupuy,"- Latitud: 35º 6´ 3 8,2´´ - L ongitud: 6 5º 15´ 28,8´´ - Depto. : Gobernador Dup Superficie 1.000,0 ha - B o sque Nati vo 25 % - Arb ustal/M at orral 25 % - Past 25 % - Vegetació n Otros  25 % - BB .VV. Batavia, Unión, J usto Daract, Bue Esperanza y BB.V V. de L a Pampa"
13/09/2022,Puente de Barranquitas,San Luis,11/09/2022,Extinguido (12/9/2022),"33º 11´ 14,9´´ S","66º 4´ 8,1´´ O",Coronel Pringles,"- Latitud: 33º 11´ 14,9´´ - Longitud: 66º 4´ 8,1´´ - Depto.: C oronel Pring les - Bosque Nativo 34 % - Ar b ustal/Mat orral 33 % - P astizal 3 3 % - BB.VV . Tra y Estancia Grand e"
13/09/2022,"Ruta 5, Nicoletti",San Luis,11/09/2022,Extinguido (12/9/2022),32º 20´ 51´´ S,"65º 1´ 41,1´´ O",Junín,"- Latitud: 32º 20´ 51´´ - L  ongitud: 6 5º 1´ 41,1´´ - Depto.: J u nin - Superf icie 1 ha - Bosque Nativ o 34 %  - Arbustal/ Matorral 33 % - Pasti z al 33 % - BB VV M"
13/09/2022,Estancia Los Tamarindos (Ex Mandarinos),San Luis,7/09/2022,Controlado,"32º 47´ 37,9´´ S","65º 14´ 0,2´´ O",Chacabuco,"- Latitud: 32º 47´ 37,9´´ - Longitud: 65º 14´ 0,2´´ - Ptos. d e Referencia : Por autopista 55 - De pto.: Ch  acabuco - Superficie 80 0,0 ha - B osque Nativ o 34 Arbustal/Matorral 33 % -  Pastizal 33 % - BB.VV. Tilisara o, Los Molles Y BB San Luis (Cuartel 3)"
14/09/2022,"Campo Olivares, Nueva Galicia",San Luis,10/09/2022,Controlado,"35º 6´ 38,2´´ S","65º 15´ 28,8´´ O",Gobernador Dupuy,"- Latitud: 35º 6´ 3 8,2´´ - Lo ngitu d: 65º 15´ 28,8 ´´ - Depto .: Gobernad or Dupuy - Superficie 1.000,0 ha - Bos que Nativo 25 % - Arbustal/ Matorral 25 % - Pastizal 25 % - Vegetació n Otros 25 % - BB.VV. Batav ia, Unión , Justo Darac t, Buena Esperanza y BB.V V. de La Pam pa"
14/09/2022,Estancia Los Tamarindos (Ex Mandarinos),San Luis,7/09/2022,Extinguido (13/09/2022),"32º 47´ 37,9´´ S","65º 14´ 0,2´´ O",Chacabuco,"- Latitud: 32º 47´ 37,9´´ - Longitud: 65º 14´ 0,2´´ - Ptos. de Referencia: Por autopista 55 - Depto.: Chacabuco - Superficie 800,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Tilisarao, Los Molles Y BB. PL San Luis (Cuartel 3)"
15/09/2022,Ruta 2 Cerca del Yanquetruz,San Luis,14/09/2022,Activo,"33º 22´ 47,7´´ S","65º 34´ 57,6´´ O",Coronel Pringles,"- L a titud: 33º 22´ 47,7 ´´ - Longitud: 65º 3 4´ 57 ,6´´ - Depto.: Coronel Pri n gles - Bo sq ue Nativo 25 % - Arbustal/Matorral 25 % - Pastizal 25 % - Vegetac i ón Otro s 25 % - BB.VV. La To ma y El Morro"
15/09/2022,"Campo Olivares, Nueva Galicia",San Luis,10/09/2022,Extinguido (14/9/2022),"35º 6´ 38,2´´ S","65º 15´ 28,8´´ O",Gobernador Dupuy,"- Latitud: 35º 6´ 38,2´´ - Longitud: 65º 15´ 28,8´´ - Depto.: Gobernador Dupuy - Superficie 1.000,0 ha - Bosque Nativo 25 % - Arbustal/Matorral 25 % - Pastizal 25 % - Vegetación Otros 25 % - BB.VV. Batavia, Unión, Justo Daract, Buena Esperanza y BB.VV. de La Pampa"
16/09/2022,Los Loros,San Luis,15/09/2022,Controlado,"34º 25´ 50,3´´ S","66º 10´ 59,5´´ O",General Pedernera,"- Latitud: 34º 25´ 50,3´´ - Longitu d: 66 º 10´ 59 ,5´´ - Dep to.: G eneral Pedernera Superficie 20, 0 ha - Bosque Nativ o 34 % - Arb ustal/Mat orral 33 % - Pastizal 33 % - BBVV Bat avia"
16/09/2022,Viejo Vertedero Municipal,San Luis,15/09/2022,Activo,32º 29´ 50´´ S,"65º 2´ 12,3´´ O",Chacabuco,"- Latitud: 32º 29´ 50´´ - Lon gitu d: 65º 2´ 12,3´´ - Dep to.: Chaca buco - Sup 10,0 ha - Bos que Nativo 34 % - Arbus tal/Mator ral 33 % - Pastiz al 33 % - B Los Molles, M erlo , Carpinter ía, Santa Rosa y B B. PL San Luis ( Cuartel N°"
16/09/2022,Donovan,San Luis,15/09/2022,Extinguido (15/9/2022),"33º 19´ 27,5´´ S","66º 14´ 21,2´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 19´ 27,5´´ - Lo ngi tud: 66 º 14´ 21, 2´´ - D epto.: Jua n Martin de Pueyrredon - Sup erficie 4,0 ha - Bosq ue Nativo 34 % - Arbusta l/Matorral 3 Pastizal 33 %"
16/09/2022,Ruta 2 Cerca del Yanquetruz,San Luis,14/09/2022,Activo,"33º 22´ 47,7´´ S","65º 34´ 57,6´´ O",Coronel Pringles,"- Latitud: 33º 22´ 47,7´´ - Lo ngi tud: 65 º 34´ 57, 6´´ - D epto.: Cor onel Pringle Bosque Nativo 25 % - Arbus tal/ Matorr al 25 % - Pasti zal 25 % - Vegetación 25 % - BB.VV . La Toma y E l M orro"
19/09/2022,Papagayos,San Luis,17/09/2022,Controlado,"32º 40´ 40,9´´ S","64º 58´ 18,5´´ O",Chacabuco,"- Latitud: 32º 40´ 40,9´ ´ - Longitu d: 64 º 58´ 18 ,5´´ - De pto.: Cha cabuc o - Superficie 1,0 ha - Bos que Nativo 34 % - Arbu stal/Mat orral 3 3 % - Pa stizal 33 % - BB.VV. Conc arán"
19/09/2022,Viejo Vertedero Municipal,San Luis,15/09/2022,Controlado,32º 29´ 50´´ S,"65º 2´ 12,3´´ O",Chacabuco,"- Latitud: 32º 29´ 50´´ - Longitu d: 65º 2´ 12,3´´ - D e pto.: Ch acabuco - Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33  % - BB. VV. Los M Merlo, Carpint ería, Santa Rosa y BB. PL San Luís ( Cuartel N°3). SN Nac Centro, 1 Camioneta Amar ok"
19/09/2022,Zona Basural de Concaran,San Luis,16/09/2022,Controlado,32º 33´ 30´´ S,65º 14´ 43´´ O,Chacabuco,"- Depto.: Chacabuco - Superficie 10,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Concarán"
19/09/2022,Los Loros,San Luis,15/09/2022,Controlado,"34º 25´ 50,3´´ S","66º 10´ 59,5´´ O",General Pedernera,"- Latitud: 34º 25´ 50,3´´ - Longit ud: 66 º 10´ 59,5´´ - Depto.: General Superficie 20, 0 ha - Bosque Na tivo 34 % - Arbusta l/ Matorra l 33 % - P % - BBVV Bat avia"
19/09/2022,Ruta 2 Cerca del Yanquetruz,San Luis,14/09/2022,Contenido,"33º 22´ 47,7´´ S","65º 34´ 57,6´´ O",Coronel Pringles,"- Latitud: 33º 22´ 47,7´´ - Longit ud: 65 º 34´ 57,6´´ - Depto.: Coronel P Bosque Nativo 34 % - Arbustal/ Matorr al 33 % - Pa s tizal 33 % - BB.V y El Morro"
21/09/2022,Zona Basural de Concaran,San Luis,16/09/2022,Extinguido (19/9/2022),32º 33´ 30´´ S,65º 14´ 43´´ O,Chacabuco,"- Latitud: 32º 33´ 30´´ - Longitud: 65º 14´ 43´´ - Depto.: Chacabuco - Superficie 10,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Concarán"
21/09/2022,Los Loros,San Luis,15/09/2022,Extinguido (19/9/2022),"34º 25´ 50,3´´ S","66º 10´ 59,5´´ O",General Pedernera,"- Latitud: 34º 25´ 50,3´´ - Long itu d: 66º 10´ 59,5´´ - Depto.: General Pe dernera - Superficie 20, 0 ha - Bosque N ativ o 34 % - Arbustal/ Matorra l 33 % - Pa stizal 33 % - BBVV Bat avia"
21/09/2022,Papagayos,San Luis,17/09/2022,Controlado,"32º 40´ 40,9´´ S","64º 58´ 18,5´´ O",Chacabuco,"- Latitud: 32º 40´ 40,9´´ - Long itu d: 64º 58´ 18,5´´ - Depto.: Chacabuco - Superficie 1,0 ha - Bosque Nat ivo 34 % - Arbustal/M atorral 33 % - Past izal 33 % - BB.V V. C onc arán"
21/09/2022,Ruta 2 Cerca del Yanquetruz,San Luis,14/09/2022,Extinguido (19/9/2022),"33º 22´ 47,7´´ S","65º 34´ 57,6´´ O",Coronel Pringles,"- Latitud: 33º 22´ 47,7´´ - Longitud: 65º 34´ 57,6´´ - Depto.: Coronel Pringles - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. La Toma y El Morro"
21/09/2022,Viejo Vertedero Municipal,San Luis,15/09/2022,Guardia de cenizas,32º 29´ 50´´ S,"65º 2´ 12,3´´ O",Chacabuco,"- Latitud: 32º 29´ 50´´ - Longitud: 65º 2´ 12,3´´ - Depto.: Chacabuco - Superficie 307,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Los Molles, Merlo, Carpintería, Santa Rosa y BB. PL San Luís (Cuartel N°3). SNMF: 4 Brig Nac Centro, 1 Camioneta Amarok"
22/09/2022,Viejo Vertedero Municipal,San Luis,15/09/2022,Extinguido,32º 29´ 50´´ S,"65º 2´ 12,3´´ O",Chacabuco,"Latitud: 32º 29´ 50´´ - Longitud: 65º 2´ 12,3´´ - Depto.: Chacabuco - Superficie VERTEDERO (21/09/2022) 307,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - MUNICIPAL BB.VV. Merlo"
22/09/2022,Papagayos,San Luis,17/09/2022,Controlado,"32º 40´ 40,9´´ S","64º 58´ 18,5´´ O",Chacabuco,"Latitud: 32º 40´ 40,9´´ - Longitud: 64º 58´ 18,5´´ - Depto.: Chacabuco - Superficie 1,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Concarán"
23/09/2022,Papagayos,San Luis,17/09/2022,Extinguido (22/9/2022),"32º 40´ 40,9´´ S","64º 58´ 18,5´´ O",Chacabuco,"- Latitud: 32º 40´ 40,9´´ - Longitud: 64º 58´ 18,5´´ - Depto.: Chacabuco - Superficie 1,0 ha - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BB.VV. Concarán"
26/09/2022,500 Viviendas Norte,San Luis,23/09/2022,Extinguido (23/9/2022),"33º 16´ 24,3´´ S","66º 21´ 4,6´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 16´ 24,3 ´´ - Lo ngitud: 66º 21´ 4,6 ´´ - Depto.: Jua n Martin de Pueyrredon - Bos que Nativo 34 % - Arbustal/M atorral 33 % - P astizal 3 3 % - Personal Bom b: 2 6"
11/10/2022,Loteo Aguas Blancas,San Luis,6/10/2022,Contenido,32º 35´ 10´´ S,64º 56´ 25´´ O,Chacabuco,"Latitud: 32º 35´ 10´´ - Longitud: 64º 56´ 25´´ - Depto.: Chacabuco - Superficie BLANCAS 2.300,0 ha - Pastizal 100 % - SNMF: 1 Coordinador SNMF, 1 Helicoptero c/helibalde, 1 AT 802 y PROV: BB.VV. Concaran, Santa Rosa de Conlara y Renca"
11/10/2022,Ruta 7,San Luis,10/10/2022,Activo,"33º 15´ 48,6´´ S","66º 18´ 28,1´´ O",Juan Martín de Pueyrredón,"Latitud: 33º 15´ 48,6´´ - Longitud: 66º 18´ 28,1´´ - Ptos. de Referencia: Antes del cruce y la entrada a la localidad del Balde - Depto.: Pueyrredón - BB.VV. San Luís Capital"
11/10/2022,Villa La,San Luis,9/10/2022,Contenido,33º 2´ 0´´ S,66º 18´ 0´´ O,Belgrano,"Latitud: 33º 2´ 0´´ - Longitud: 66º 18´ 0´´ - Depto.: Belgrano - Bosque Nativo 33 QUEBRADA % - Arbustal/Matorral 33 % - Pastizal 34 % - SNMF: 1 AT 802 y PROV: BB.VV. Villa de La Quebrada, BB.VV. San Luís Capital y Bri For San Luís Solidario"
11/10/2022,Los Canales,San Luis,8/10/2022,Extinguido (10/10/2022),"33º 0´ 59,7´´ S","66º 17´ 35,4´´ O",Belgrano,"Latitud: 33º 0´ 59,7´´ - Longitud: 66º 17´ 35,4´´ - Ptos. de Referencia: En los (10/10/2022) canales - Depto.: Belgrano - Superficie 10,0 ha - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 %"
11/10/2022,Balde de la Isla,San Luis,4/10/2022,Controlado,"33º 7´ 16,6´´ S","66º 58´ 0,5´´ O",Coronel Pringles,"Latitud: 33º 7´ 16,6´´ - Longitud: 66º 58´ 0,5´´ - Ptos. de Referencia: Campo Las Barranquitas - Depto.: Pringlrs - Superficie 10,0 ha - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV. El Trapiche, DC El Trapiche y Bri For San Luís Solidario"
11/10/2022,Zona Urbana,San Luis,8/10/2022,Contenido,"33º 5´ 27,1´´ S","66º 29´ 4,1´´ O",Belgrano,"Latitud: 33º 5´ 27,1´´ - Longitud: 66º 29´ 4,1´´ - Ptos. de Referencia: KM 28 Aparentemente sería en Sierras marianas - Depto.: Belgrano - Superficie 1.000,0 ha - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV. Villa de La Quebrada, BB.VV. San Luís Capital y Bri For San Luís Solidario "
12/10/2022,Ruta 7,San Luis,10/10/2022,Extinguido (11/10/2022),"33º 15´ 48,6´´ S","66º 18´ 28,1´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 15´ 48,6 ´´ - Longitu d: 6 6º 18´ 28,1 ´´ - Ptos. de Re ferenci del cruce y la entrada a la localid ad del Balde - Depto.: P ueyrre dón"
12/10/2022,Loteo Aguas Blancas,San Luis,6/10/2022,Contenido,32º 35´ 10´´ S,64º 56´ 25´´ O,Chacabuco,"- Latitud: 32º 35´ 10´´ - Longitud : 64 º 56 ´ 25´´ - Depto.: C haca buco - S 2.300,0 ha - Pastizal 100 % - SN MF: 1 Coordina dor SNM F, 1 H elicopte c/helibalde, 1 AT 802 y PROV: B B.V V. Concara n, Santa Rosa de Conl Renca"
12/10/2022,Villa La Quebrada,San Luis,9/10/2022,Contenido,33º 2´ 0´´ S,66º 18´ 0´´ O,Belgrano,"- Latitud: 33º 2´ 0´´ - Longitud: 66º 18´ 0´´ - Depto.: Belgrano - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - SNMF: 1 AT 802 y PROV: BB.VV. Villa de La Quebrada, BB.VV. San Luís Capital y Bri For San Luís Solidario"
12/10/2022,Zona Urbana Km 28,San Luis,8/10/2022,Contenido,"33º 5´ 27,1´´ S","66º 29´ 4,1´´ O",Belgrano,"- Latitud: 33º 5´ 2 7,1´´ - L ongitud: 66 º 29´ 4,1´´ - Pto s. de Referenc ia: Aparentemente s ería en Sierras mari anas - Dep to.: Belgrano - Sup erficie 1. 000, ha - Bosque Nativ o 33 % - Arbustal/M atorr al 33 % - Pastizal 34 % - BB.VV. Villa de La Quebrada, BB.VV. San Luís C apital y Bri For San Luís Solid ario"
12/10/2022,Balde de la Isla,San Luis,4/10/2022,Controlado,"33º 7´ 16,6´´ S","66º 58´ 0,5´´ O",Coronel Pringles,"- Latitud: 33º 7´ 1 6,6´´ - L ongitud: 66 º 58´ 0,5´´ - Pto s. de Referenc ia: Cam po Las Barranquitas - Depto. : Pringlrs - Super ficie 1 0,0 ha - Bosque N ativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - B B.VV. El T rapiche, DC El Trapich e y Bri For San Luís Solidario"
13/10/2022,Balde de la Isla,San Luis,4/10/2022,Controlado,"33º 7´ 16,6´´ S","66º 58´ 0,5´´ O",Coronel Pringles,"- Latitud: 33º 7´ 1 6,6´´ - Lo ngitud: 66º 58´ 0 ,5´´ - Pt os. de Referenci a: Cam po Las Barranquitas - Depto.: Pringlrs - Super f icie 10,0 ha - Bosque Na tivo 33 % - Arbustal/Matorral 33 % - P astizal 3 4 % - B B .VV. El Trapiche, DC El Trapich e y Bri For San Luís Solidario"
13/10/2022,Loteo Aguas Blancas,San Luis,6/10/2022,Contenido,32º 35´ 10´´ S,64º 56´ 25´´ O,Chacabuco,"- Latitud: 32º 35´ 10´´ - Lo ngitud: 6 4º 56´ 2  5´´ - De pto.: Chacabuco - Super ficie 2.300,0 ha - Pasti zal 100 % - SNM F: 1 Co o rdinado r SNMF, 1 Helico ptero c/helibalde, 1 AT 802 y PR OV: BB. VV. Co n caran, S anta Rosa de C onlara y Renca"
13/10/2022,Zona Urbana Km 28,San Luis,8/10/2022,Contenido,"33º 5´ 27,1´´ S","66º 29´ 4,1´´ O",Belgrano,"- Latitud: 33º 5´ 2 7,1´´ - Lo ngitud: 66º 29´ 4 ,1´´ - Pt os. de Referenci a: Aparentemente s ería en Si erras m arianas - Depto.: Belgrano - Supe rficie 1. 000, ha - Bosque Nativ o 33 % - Arbustal /Matorr a l 33 % - Pastizal 34 % - BB.VV. Villa de La Quebrada, BB.VV. S an Luís Capital  y Bri Fo r San Luís Solid ario"
13/10/2022,Villa La Quebrada,San Luis,9/10/2022,Contenido,33º 2´ 0´´ S,66º 18´ 0´´ O,Belgrano,"- Latitud: 33º 2´ 0 ´´ - Longi tud: 66º 18´ 0´´ - Depto.: Belgrano - Bosq ue Nati vo 3 % - Arbustal/Mato rral 33 % - Pastiz al 34 %  - SNMF : 1 AT 802 y PR OV: BB .VV. Villa de La Quebr ada, BB.V V. San Luís Ca  pital y B ri For San Luís Solidario"
14/10/2022,"Zona Urbana Km 28, Ruta 146",San Luis,8/10/2022,Extinguido (13/10/2022),"33º 5´ 27,1´´ S","66º 29´ 4,1´´ O",Belgrano,"- Latitud: 33º 5´ 2 7,1´´ - Longitud: 66º 2 9´ 4,1´´ - Ptos. de Referencia: Aparentemente s ería en Sierras m arian as - Dep to.: Belgr ano - Superfi cie 1.00 ha - Bosque Nativ o 33 % - Arbustal /Ma torral 33 % - Pasti zal 34 %"
14/10/2022,Balde de la Isla,San Luis,4/10/2022,Extinguido (13/10/2022),"33º 7´ 16,6´´ S","66º 58´ 0,5´´ O",Coronel Pringles,"- Latitud: 33º 7´ 1 6,6´´ - Longitud: 66º 58´ 0,5´´ - Ptos. de Referencia: Campo Las Barranquitas - Dept o.: Pringlrs - Su perficie 10,0 ha - Bosque Nativ o 33 % Arbustal/Matorral 33 % - Pastizal 3 4 %"
14/10/2022,Loteo Aguas Blancas,San Luis,6/10/2022,Extinguido (13/10/2022),32º 35´ 10´´ S,64º 56´ 25´´ O,Chacabuco,"- Latitud: 32º 35´ 10´´ - Longitud: 6 4º 5 6´ 25´´ - Depto.: C hacabuco - S uperfic 2.300,0 ha - Pasti zal 100 %"
14/10/2022,Villa La Quebrada,San Luis,9/10/2022,Extinguido (13/10/2022),33º 2´ 0´´ S,66º 18´ 0´´ O,Belgrano,- Latitud: 33º 2´ 0 ´´ - Lo ngitud: 66º 18´ 0´´ - Dep to.: Belgr ano - Bosque Nativo % - Arbustal/Mato rral 33 % - Pastiz al 3 4 %
14/10/2022,"Ruta 2, Entrada del Talita",San Luis,13/10/2022,Activo,"33º 14´ 55,5´´ S","65º 34´ 59,9´´ O",Junín,"- Latitud: 33º 14´ 55,5´´ - Longitud: 65º 34´ 59,9 ´´ - Dept o.: Junín - Bo sque Nativo 33 % - Arb ustal/M atorral 33 % - Pastizal 34 % - B B.VV. Quines, Lafinu santa Rosa de Co nlara y BB PL Sa n Lu ís (Cuar tel N°3)"
17/10/2022,"Ruta 2, Entrada del Talita",San Luis,13/10/2022,Extinguido (15/10/2022),"33º 14´ 55,5´´ S","65º 34´ 59,9´´ O",Junín,"- Latitud: 33º 14´ 55,5´´ - Longitud: 65º 34´ 59,9´´ - Depto.: Junín - Su 468,0 ha - Bo sque Nativ o 33 % - Ar bust al/M atorra l 33 % - P astizal 34 Quines, L afinu r, S anta R o sa de Con lara y B B PL S an Luis ( Cuarte l N"
18/10/2022,Paraje Cañada del Tala,San Luis,16/10/2022,Contenido,32º 39´ 12´´ S,"64º 56´ 7,5´´ O",Chacabuco,"- Latitud: 32º 39´ 12´´ - Longitud: 64 º 56 ´ 7,5 ´´ - Depto.: Ch acabuco - Bo N ativo 34 % - Arbustal/Matorral 33 % - Pasti zal 33 % - BB.V V. Villa Larc P apagayo s y BB PL San Luis (Cuar tel N °6)"
19/10/2022,Paraje Cañada del Tala,San Luis,16/10/2022,Contenido,32º 39´ 12´´ S,"64º 56´ 7,5´´ O",Chacabuco,"- Latitud: 32º 39´ 12´´ - Longitu d: 64 º 56´ 7,5´ ´ - D epto.: Ch acabuco - Bo N ativo 34 % - Arbustal/Matorral 33 % - Pastiz al 33 % - BB.V V. Villa Larc P apagayo s y BB PL San Luis (C uar tel N°6)"
20/10/2022,Paraje Cañada del Tala,San Luis,16/10/2022,Extinguido (18/10/2022),32º 39´ 12´´ S,"64º 56´ 7,5´´ O",Chacabuco,"- Latitud: 32º 39´ 12´´ - Longitud: 64 º 56´ 7,5 ´´ - Depto.: Ch acabuc o - Bosqu N ativo 34 % - Arbustal/Matorral 33 % - Pasti zal 3 3 %"
24/10/2022,Papagayos,San Luis,22/10/2022,Extinguido (24/10/2022),"33º 40´ 29,5´´ S","64º 59´ 14,1´´ O",Chacabuco,"- Latitud: 33º 40´ 29,5´´ - Longitud: 64 º 59´ 14,1´´ - Depto.: Chacabuco - Superficie 8,5 ha - Bosqu e Nativo 34 % - Arbusta l/Matorral 33 % - Pastizal 33 % Causa ori gen del incendio : Rayo - BB. VV. Papag ayos y Vill a Larca"
24/10/2022,Ruta 7 Km 795,San Luis,21/10/2022,Extinguido (21/10/2022),"33º 20´ 34,4´´ S","66º 28´ 29,6´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 20´ 34,4´´ - Longitud: 66 º 28´ 29,6´´ - Ptos. d e Referencia: Pasando Sol Punt ano - D epto.: Juan Martin de P ueyrredon - Superficie 0,5 ha - Bosque N ativo 34 % - Arb ustal/Matorr al 33 % - P astizal 33 %"
24/10/2022,Barrio Cementerio,San Luis,21/10/2022,Extinguido (22/10/2022),"32º 34´ 20,7´´ S","65º 21´ 30,7´´ O",Junín,"- Latitud: 32º 34´ 20,7´´ - Longitud: 65 º 21´ 30,7´´ - Depto.: Junin - Superficie 1,0 ha - Bosq ue N ativ o 34 % - Arbustal/M atorral 33 % - Pastiza l 33 %"
24/10/2022,"Piedra Blanca, Chipiadero",San Luis,21/10/2022,Controlado,"32º 31´ 58,9´´ S",65º 0´ 33´´ O,Junín,"- Latitud: 32º 31´ 58,9´´ - Longitud: 65 º 0´ 33´´ - D epto.: Ju nin - Superficie 1,0 ha - Bosq ue N ativ o 25 % - Arbustal/M atorral 25 % - Pastiza l 25 % - Vegetació n Otros 25 % - BBV V Merlo"
24/10/2022,Cruz de Caña,San Luis,23/10/2022,Extinguido (24/10/2022),32º 44´ 2´´ S,58º 34´ 9´´ O,Coronel Pringles,- Latitud: 32º 44´ 2´´ - Lo ngitud: 58º 3 4´ 9´´ - Dep to.: Coron el Pringles - Bosq ue Nativo 34 % - Arb ustal/Ma torral 33 % - Pastizal 3 3 %
24/10/2022,Rio Conlara,San Luis,21/10/2022,Extinguido (21/10/2022),"32º 53´ 23,2´´ S","65º 30´ 18,9´´ O",Chacabuco,"- Latitud: 32º 53´ 23,2´´ - Longitud: 65 º 30´ 18,9´´ - Depto.: Chacabuco - Superficie 3,5 ha - Bosqu e Nativo 34 % - Arbusta l/Matorral 33 % - Pastizal 33 %"
25/10/2022,"Piedra Blanca, Chipiadero",San Luis,21/10/2022,Controlado,"32º 31´ 58,9´´ S",65º 0´ 33´´ O,Junín,"- Latitud: 3 2º 31´ 58,9´´ - Longitud: 65º 0´ 33´´ - Depto.: Jun in - Su perficie 1, ha - Bosqu e Nativo 25 % - Arbustal/ Matorral 2 5 % - Pastiza l 25 % - Vegetaci Otros 25 % - BBVV Merl o"
26/10/2022,"Piedra Blanca, Chipiadero",San Luis,21/10/2022,Controlado,"32º 31´ 58,9´´ S",65º 0´ 33´´ O,Junín,"- Latitud: 32º 31´ 58,9´´ - L ongitud: 65º 0´ 3 3´´ - Depto.: Ju nin - Superficie 1,0 ha - Bosque N ativ o 25 % - Arbustal/Matorral 25 % - Pastiza l 25 % - Veget ación Otros 25 % - BBV V Merlo"
26/10/2022,Paraje La Totora,San Luis,25/10/2022,Extinguido (26/10/2022),"32º 40´ 2,9´´ S","65º 49´ 58,1´´ O",Coronel Pringles,"- Latitud: 32º 40´ 2,9´´ - L o ngitud: 65º 49´ 5 8,1´´ - Depto.: C oronel Pringle s - Superficie 1,0 ha - Bosqu e Nativo 25 % - Ar bustal/Matorral 25 % - Pastiza l 25 % Vegetación Ot ros 25 % - B B.VV. L Toma, R enca, Tilisarao y BB.PL. San Luis (Cuartel N° 6)"
27/10/2022,"Piedra Blanca, Chipiadero",San Luis,21/10/2022,Controlado,"32º 31´ 58,9´´ S",65º 0´ 33´´ O,Junín,"- Latit ud: 3 2º 31´ 58,9 ´´ - Longitud: 65º 0´ 33´´ - D epto.: Jun in - Su perficie 1, ha - B osq u e Nativo 25 % - Arbustal/ Matorral 25 % - Pastiza l 25 % - Vegetaci Otros 25 % - BBVV M erlo"
